date,page,posted by,message,shares,likes,number of comments,pic,url,type,
"2015-10-22T00:10:03+0000","AliceTBM","Richard West","Please continue to post pictures as AliceTBM moves forward and is seen again.  I'd love to see a timelapse of her deconstruction and removal from the trench.  :)","0","1","3","","http://www.facebook.com/171824959656543/posts/478210422351327","post",
"2015-10-26T20:38:50+0000","AliceTBM","AliceTBM","Hi Richard, yes we will have photos of Alice TBM's dismantle over the next 5 months. :)","0","0","0","","http://www.facebook.com/171824959656543/posts/478210422351327","comment",
"2015-10-26T20:42:12+0000","AliceTBM","Richard West","Has Alice moved from the breakthrough position yet?  Have the last 50 or so segments been installed now?","0","0","0","","http://www.facebook.com/171824959656543/posts/478210422351327","comment",
"2015-10-30T01:59:31+0000","AliceTBM","AliceTBM","No Alice is still in there. The steel cradle is being moved into position.","0","0","0","","http://www.facebook.com/171824959656543/posts/478210422351327","comment",
"2015-10-20T05:17:37+0000","AliceTBM","Kylie Burling","Hello AliceTBM, congratulations on two lovely tunnels!  We are a homeschooling family, and the twin boys (aged 6) would like to know why you were turning anticlockwise when you came out of the tunnel at Waterview, but you were turning clockwise when you came out of the tunnel at the Maioro end.  Could you please let us know?  Thank you very much.  :-)  :-)","0","4","1","","http://www.facebook.com/171824959656543/posts/477777129061323","post",
"2015-10-26T21:15:49+0000","AliceTBM","AliceTBM","Hi Kylie, first of all apologies for not replying to you earlier, each time I went to post I was automatically logged out of this account.  Secondly, a fantastic question! Alice’s cutter head rotates in both directions, clockwise and anti-clockwise, to keep the TBM balanced. This prevents it from overturning completely which would occur if the cutter head were to rotate only in one direction. Alice changes its rotations every few minutes between clockwise and anticlockwise. :)","0","0","0","","http://www.facebook.com/171824959656543/posts/477777129061323","comment",
"2015-10-20T04:27:17+0000","AliceTBM","Damariny Fulton","NICE","0","1","0","","http://www.facebook.com/171824959656543/posts/477770942395275","post",
"2015-10-20T02:32:43+0000","AliceTBM","AliceTBM","It's all about that breakthrough!

More photos from AliceTBM's ground-breaking day at Owairaka.

A two year odyssey below ground complete.","17","25","5","https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-xlp1/v/t1.0-0/s130x130/12105751_477754785730224_8431990110645361064_n.jpg?oh=c787e344d9de137cee731b152241cd82&oe=56F2F1CD&__gda__=1458836979_7c629342f872e726e871c1f1daec52ee","http://www.facebook.com/171824959656543/posts/477756572396712","post",
"2015-10-20T02:46:00+0000","AliceTBM","Louise O'Shea","Wow. Amazing!","0","0","0","","http://www.facebook.com/171824959656543/posts/477756572396712","comment",
"2015-10-20T03:39:42+0000","AliceTBM","Damariny Fulton","NIICE ALICE","0","0","0","","http://www.facebook.com/171824959656543/posts/477756572396712","comment",
"2015-10-20T04:44:07+0000","AliceTBM","Bradley Holmes","Glad to be part of it all! Happy she's out now I don't have to listen to that bloody msv going up and down all day haha","0","0","0","","http://www.facebook.com/171824959656543/posts/477756572396712","comment",
"2015-10-20T06:16:34+0000","AliceTBM","Justin Roi","When is Alice going on the big move again","0","0","0","","http://www.facebook.com/171824959656543/posts/477756572396712","comment",
"2015-10-20T09:33:47+0000","AliceTBM","Chris Bedggood","Do any of the boys get to watch it break through or just the big wigs?","0","0","0","","http://www.facebook.com/171824959656543/posts/477756572396712","comment",
"2015-10-20T02:15:53+0000","AliceTBM","Damariny Fulton","SO CUTE ALICE","0","0","0","","http://www.facebook.com/171824959656543/posts/477754555730247","post",
"2015-10-20T01:17:15+0000","AliceTBM","AliceTBM","A closer look at AliceTBM's breakthrough at Owairaka! 

And some of the news coverage of yesterday's event from around Aotearoa.

http://www.3news.co.nz/nznews/tunnel-machine-nears-breakthrough-2015101909#axzz3p4C7bWEq

https://www.tvnz.co.nz/one-news/new-zealand/alice-the-giant-boring-machine-completes-auckland-excavation-q16285

http://m.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11531504","118","25","11","https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xta1/v/t15.0-10/s130x130/12105357_477744989064537_1219042161_n.jpg?oh=36df68b16af9a3f5de36c6ad6bc32a32&oe=56F7789E&__gda__=1457217681_5c416af82a2f9feb564b7a4d7e8f8b54","http://www.facebook.com/171824959656543/posts/477744605731242","post",
"2015-10-20T01:43:56+0000","AliceTBM","Niki Bailey","I could watch that again and again and again and again and again and again and again.....","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-20T03:12:22+0000","AliceTBM","Peter Robertson","Alice who da fuk is Alice","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-20T05:44:11+0000","AliceTBM","Ashleigh Marie Beeby","Jayde Pritchard","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-20T07:55:45+0000","AliceTBM","Tracy Barclay","Wow thats a big drill Michael Barclay","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-20T08:48:57+0000","AliceTBM","Danny McGrath","I love the comment at the end "that is fucking unreal 
"","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-20T09:24:00+0000","AliceTBM","Wendy Row","That is totally awesome!!","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-20T09:39:38+0000","AliceTBM","Kylie Marie","Don McPike","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-20T19:31:20+0000","AliceTBM","Jessica Mclean","Callum Puts","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-21T05:06:46+0000","AliceTBM","Trevor Goss","So amazing","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-21T06:18:13+0000","AliceTBM","David Halewood","Can I buy one from Hammer Hardware?","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-21T07:59:00+0000","AliceTBM","John Ferguson","Robin Ferguson","0","0","0","","http://www.facebook.com/171824959656543/posts/477744605731242","comment",
"2015-10-20T01:04:35+0000","AliceTBM","Damariny Fulton","ALICE YOU ARE SOOO CUTTEEE","0","0","0","","http://www.facebook.com/171824959656543/posts/477742942398075","post",
"2015-10-19T22:06:48+0000","AliceTBM","Damariny Fulton","can you wave your cutterhead to say hi to me","0","0","0","","http://www.facebook.com/171824959656543/posts/477722145733488","post",
"2015-10-19T18:41:02+0000","AliceTBM","AliceTBM","AliceTBM after breakthrough - October 19.","6","25","7","https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xtp1/v/t1.0-0/p130x130/12112103_477692969069739_4602240408973504298_n.jpg?oh=fcef6d9d079f72aa6e84b2bbb4422639&oe=56F3E36C&__gda__=1457612795_d0a2583f3d418e1c5855a34ee550eb77","http://www.facebook.com/171824959656543/posts/477692992403070","post",
"2015-10-19T19:34:01+0000","AliceTBM","Damariny Fulton","i love you","0","0","0","","http://www.facebook.com/171824959656543/posts/477692992403070","comment",
"2015-10-19T20:15:43+0000","AliceTBM","Damariny Fulton","awwwww allliiccce soo cuteee","0","0","0","","http://www.facebook.com/171824959656543/posts/477692992403070","comment",
"2015-10-19T20:28:52+0000","AliceTBM","Adrian Petford","She's out! Good work :-)","0","0","0","","http://www.facebook.com/171824959656543/posts/477692992403070","comment",
"2015-10-19T21:19:36+0000","AliceTBM","Robert Ellis","Wonder if I could use that to make worlds biggest protein shake 😁","0","0","0","","http://www.facebook.com/171824959656543/posts/477692992403070","comment",
"2015-10-19T21:54:01+0000","AliceTBM","Janet Higham","Not bad for accuracy!!!","0","0","0","","http://www.facebook.com/171824959656543/posts/477692992403070","comment",
"2015-10-20T10:41:16+0000","AliceTBM","Michael Daniell","Yeah...Perfect accuracy. Then setup the rail for let TBM coming out and fill up concrete block on wall to be finish job and big clean up.   Next stage a planning. Hmmm....","0","0","0","","http://www.facebook.com/171824959656543/posts/477692992403070","comment",
"2015-11-05T20:54:32+0000","AliceTBM","Richard West","AliceTBM, what's the point of the ~300 metal fingers around the edge of the breakout ring?  Is it just to disguise if it's slightly off-position at breakthrough, or do they actually do something?","0","0","0","","http://www.facebook.com/171824959656543/posts/477692992403070","comment",
"2015-10-19T18:04:58+0000","AliceTBM","Damariny Fulton","happy birthday alice","0","1","0","","http://www.facebook.com/171824959656543/posts/477688362403533","post",
"2015-10-19T14:59:38+0000","AliceTBM","Damariny Fulton","i love you","0","1","0","","http://www.facebook.com/171824959656543/posts/477656502406719","post",
"2015-11-24T22:30:26+0000","waikatoexpressway","Waikato Expressway","Hamilton section: a public information day to discuss connections to the Hamilton section of the Waikato Expressway will be held at the Horsham Downs Community Hall (Martin Lane) on Tuesday, 8 December. Come along any time between 2pm and 8pm. Staff from Waikato District Council, Hamilton City Council, and the NZ Transport Agency will be on hand to answer your questions and gather feedback from the community on the planned connections at Horsham Downs. See you there.","10","25","4","https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-xlf1/v/t1.0-0/s130x130/12279037_959123340827107_3948884098026732709_n.jpg?oh=cf186e3a9426bb4674f172893f590525&oe=56E4D2E0&__gda__=1458311015_6209a6f71cce743ed5346eb30f4f9ff3","http://www.facebook.com/196682197071229/posts/959123340827107","post",
"2015-11-24T23:37:06+0000","waikatoexpressway","Dave Freeman","Saw a post last week about the Hamilton section with Kay saying that there will connectivity with local roads, I hope this stays true and Not Change when you hand project over to contractor design and build; that can be changed at their will! Lock in design first NZTA and please hope that you have a better understanding of noise impacts on the residents close by and in line of prevailing winds  which ultimately carry the Expressway associated noises (trucks engine braking and drive train noices ,four wheel drive tyre noise, motor bikes with minimal  muffler suppression) and as this road will only carry more traffic , it will only get worse.:-):-):-):-):-):-)","0","0","0","","http://www.facebook.com/196682197071229/posts/959123340827107","comment",
"2015-11-25T06:55:17+0000","waikatoexpressway","Sarah Raman","Kishan Raman Savita Raman","0","0","0","","http://www.facebook.com/196682197071229/posts/959123340827107","comment",
"2015-11-27T07:13:57+0000","waikatoexpressway","James McRae","So not a full diamond at Resolution for cars then???","0","0","0","","http://www.facebook.com/196682197071229/posts/959123340827107","comment",
"2015-11-27T10:58:06+0000","waikatoexpressway","Craig Packard","If Reynolds rd connected to resolution, then the Osborne rd bridge wouldn't be needed, then spare money to build the southbound ramps.... Seems simple enough.","0","0","0","","http://www.facebook.com/196682197071229/posts/959123340827107","comment",
"2015-11-24T01:00:28+0000","waikatoexpressway","Waikato Expressway","The contractor Fulton Hogan HEB Joint Venture are getting busy out on the Huntly section. Have a look at the latest aerials. North to South.","59","25","7","https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-0/q84/s130x130/12278855_958678370871604_291609257284439427_n.jpg?oh=bf724c4f7ac3b5ed34ae2a6a1821cf4d&oe=56EC4419&__gda__=1457194087_8af0894f8abc186f155726052ea849e6","http://www.facebook.com/196682197071229/posts/958683174204457","post",
"2015-11-24T01:12:35+0000","waikatoexpressway","Peter Fea Wynne-Jones","Exciting!","0","0","0","","http://www.facebook.com/196682197071229/posts/958683174204457","comment",
"2015-11-24T05:16:10+0000","waikatoexpressway","Ray Blackley","Looking good. That Mangawara Stream looks dirty and polluted","0","0","0","","http://www.facebook.com/196682197071229/posts/958683174204457","comment",
"2015-11-24T05:30:29+0000","waikatoexpressway","Chris Savage","Chris Abel","0","0","0","","http://www.facebook.com/196682197071229/posts/958683174204457","comment",
"2015-11-24T17:34:30+0000","waikatoexpressway","Greg Smith","Can't wait until its 100% completed :D","0","0","0","","http://www.facebook.com/196682197071229/posts/958683174204457","comment",
"2015-11-25T00:34:49+0000","waikatoexpressway","Gill Hancock","Can't wait","0","0","0","","http://www.facebook.com/196682197071229/posts/958683174204457","comment",
"2015-11-25T08:33:59+0000","waikatoexpressway","Shona Vincent","Lynley Rogers","0","0","0","","http://www.facebook.com/196682197071229/posts/958683174204457","comment",
"2015-11-26T10:21:29+0000","waikatoexpressway","Dion Wood","Back in 2003 I thought I read the original completion date for the Waikato Expressway was 2016 instead of 2019, or did I read that wrong back then?","0","0","0","","http://www.facebook.com/196682197071229/posts/958683174204457","comment",
"2015-11-23T08:10:06+0000","waikatoexpressway","Jamie Haultain","Did I see somewhere there is a public meeting in horshamdowns soon about the link to the expressway?","0","0","1","","http://www.facebook.com/196682197071229/posts/958278077578300","post",
"2015-11-23T08:12:47+0000","waikatoexpressway","Waikato Expressway","Hi Jamie, yes, Tues 8 Dec, Horsham Downs Community Hall. 2pm to 7pm","0","0","0","","http://www.facebook.com/196682197071229/posts/958278077578300","comment",
"2015-11-23T02:31:25+0000","waikatoexpressway","Waikato Expressway","Cambridge section: Happy Monday team, did we mention we’ve got gourmet food trucks from Gourmet in the Gardens coming to the Community Day in Cambridge. Make sure you’ve got Tuesday, 15 December in your diaries and don’t worry about cooking dinner. They’ll have some Eftpos available on site. Vendors include, Vietnamese, Mexican, Thai, Spanish and pizza. Comment below. What are you interested in doing? Grabbing a bite to eat, walking, running, cycling or taking a bus?  See you there, anytime from 3pm to 8pm, last entry and free bus leaving the interchange at 7pm. Just look at that stunning piece of pavement!","18","25","15","https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-0/s130x130/12239746_958176544255120_1924690082881687307_n.jpg?oh=d123ddaadc5213dfdf7c6fdbbeace77c&oe=56F8E7CE&__gda__=1457442272_6a251e0bf6f6069c25af1ef2870432e7","http://www.facebook.com/196682197071229/posts/958179207588187","post",
"2015-11-23T03:39:18+0000","waikatoexpressway","Greg Wallace","So excited. Planning to bike as much as possible. I love new roads!! Jeremy, Lucas and Matt are with me!!","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-23T08:58:26+0000","waikatoexpressway","Grant Alexander","Pancakes are Delicious","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-24T00:01:07+0000","waikatoexpressway","Shiney Wheels","C1","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-24T01:05:05+0000","waikatoexpressway","Tania McKay","Ron Bryce let's check it out!","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-24T08:14:01+0000","waikatoexpressway","Keith Maynard","I'll be cycling. Is there plenty of Parking available ?","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-25T00:48:46+0000","waikatoexpressway","Christy Mills","Kate Hancock Julie Runciman could be fun to bike with the kids??","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-25T04:21:46+0000","waikatoexpressway","Michelle Parish Crowfoot","Stunning","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-25T04:23:20+0000","waikatoexpressway","Michael Barnes","Jess Kerei","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-25T06:52:59+0000","waikatoexpressway","Nick Trott","Will there be any firetrucks? I love firetrucks.","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-25T08:04:04+0000","waikatoexpressway","Karen Neal","Melissa Williams","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-25T23:55:20+0000","waikatoexpressway","Gourmet in the Gardens","Looking forward to bringing some great cuisine to this exciting event.","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-26T10:24:27+0000","waikatoexpressway","Dion Wood","How long is this new completed stretch of Expressway?","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-26T20:48:02+0000","waikatoexpressway","Bruce Morgan","doing it","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-27T08:18:34+0000","waikatoexpressway","Aaron Woodcock","Velocette and I will be there probably walking the length :-)","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-28T23:26:28+0000","waikatoexpressway","Serena Kroon","Josh Jones can we go to this? 😊","0","0","0","","http://www.facebook.com/196682197071229/posts/958179207588187","comment",
"2015-11-22T19:29:00+0000","waikatoexpressway","Waikato Expressway","Huntly section: remember speed is restricted to 70km/h between Fisher Road and the Ohinewai interchange. The Northern interchange on the Huntly section is a complex build that requires long settlement periods to ensure it is completed in time for opening in 2020. We also have a 30km/h speed restruction and stop/go in place on local roads at Ralph Road, Waring Road and Orini Road as part of the Huntly works. Please respect the speed restrictions and take care through the site. Thanks for your patience.","5","25","2","https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-0/s130x130/12246862_956922257713882_5920703094002262631_n.png?oh=03ca254444d27b1509fc50a1c2522597&oe=56E414AB&__gda__=1457948405_5b85e0a04649aab6b828381dc64ae244","http://www.facebook.com/196682197071229/posts/956922257713882","post",
"2015-11-22T22:40:25+0000","waikatoexpressway","Geoff Ward","Apart from Karapiro Gully is this bridge the longest span ,or is this your typical 2 lane span","0","0","0","","http://www.facebook.com/196682197071229/posts/956922257713882","comment",
"2015-11-23T08:30:29+0000","waikatoexpressway","Kelsey Fox","Ben Hewson this is that section you keep asking about","0","0","0","","http://www.facebook.com/196682197071229/posts/956922257713882","comment",
"2015-11-20T21:07:04+0000","waikatoexpressway","Waikato Expressway","","0","25","0","https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-xat1/v/t1.0-0/c20.0.130.130/p130x130/12247155_957179851021456_5120109002990010432_n.jpg?oh=f06dfecfac0100c0cb3f730f8214987a&oe=56E2E33B&__gda__=1457224846_54bfc8a5f209555f4d808143c59f82f4","http://www.facebook.com/196682197071229/posts/1650744258476738","post",
"2015-11-20T17:29:24+0000","waikatoexpressway","Harcourts Hamilton","The next stage of the Waikato Expressway is all go!","2","0","0","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDpVKndxg5IUxTm&w=130&h=130&url=http%3A%2F%2Fwww.stuff.co.nz%2Fcontent%2Fdam%2Fimages%2F1%2F8%2F7%2Fc%2Fr%2Fi%2Fimage.related.StuffLandscapeSixteenByNine.620x349.187cle.png%2F1447987156158.jpg&cfs=1","http://www.facebook.com/155780797814720/posts/957110941028347","post",
"2015-11-20T08:05:54+0000","waikatoexpressway","Waikato Expressway","Hamilton section: great news, the contract to build the 21km Hamilton Section was awarded today. A consortium of Fletcher Construction, Beca, Higgins and Coffey (FBHC) will form an alliance with the NZ Transport Agency to deliver the 21km project. The proposed design includes five interchanges, 17 bridges and new connecting roads at Ruakura Road and Resolution Drive. We're expecting to start construction in Spring 2016. More details here: http://goo.gl/mZhsQ4. We also have a public information day to talk about the planned connections at Horsham Downs. Tuesday, 8 December, Horsham Downs Community Hall, Martin Lane. Come along anytime between 2pm and 7pm. See you there.","20","25","9","https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/1743472_630438147028963_1252076024_n.jpg?oh=0308e29fcbf32d3cfdf96eee9d4de541&oe=56AC3743&__gda__=1457017848_c61f35dd58a73ed3becf78e6ac2626d6","http://www.facebook.com/196682197071229/posts/956902161049225","post",
"2015-11-20T08:10:45+0000","waikatoexpressway","Jasmine Li-Deschenes","It is happening guys!!!Kotuku Adlam, Brendan Lally, Ian Johnston, Catherine McConnell, Maree Hoverd","0","0","0","","http://www.facebook.com/196682197071229/posts/956902161049225","comment",
"2015-11-20T10:26:10+0000","waikatoexpressway","Miriam Driscoll","","0","0","0","","http://www.facebook.com/196682197071229/posts/956902161049225","comment",
"2015-11-20T15:19:04+0000","waikatoexpressway","Maree Hoverd","Great news !","0","0","0","","http://www.facebook.com/196682197071229/posts/956902161049225","comment",
"2015-11-20T19:40:20+0000","waikatoexpressway","Kotuku Adlam","See you soon guys","0","0","0","","http://www.facebook.com/196682197071229/posts/956902161049225","comment",
"2015-11-20T22:38:02+0000","waikatoexpressway","Michael Granger","Royce Flynn Michael Wi Adam Smith Ian Ray","0","0","0","","http://www.facebook.com/196682197071229/posts/956902161049225","comment",
"2015-11-20T23:50:15+0000","waikatoexpressway","Teresa Douglas","I'd like to see this map enlarged, but when I click on it it goes to an article without the map! Where can I find it, please?","0","0","0","","http://www.facebook.com/196682197071229/posts/956902161049225","comment",
"2015-11-21T03:14:41+0000","waikatoexpressway","James Clark","Any jobs available","0","0","0","","http://www.facebook.com/196682197071229/posts/956902161049225","comment",
"2015-11-21T19:53:52+0000","waikatoexpressway","Allan Wright","Whers the MAP ????","0","0","0","","http://www.facebook.com/196682197071229/posts/956902161049225","comment",
"2015-11-22T00:36:11+0000","waikatoexpressway","Doug Holmes","Hi I am supprised that HEB weren't in the consortium for this, are they too busy on other things","0","0","0","","http://www.facebook.com/196682197071229/posts/956902161049225","comment",
"2015-11-19T02:08:25+0000","waikatoexpressway","Waikato Expressway","Rangiriri section: heads up team, along with the Glen Murray Bridge five-day closure, scheduled to start from 7pm tomorrow night (Nov 20) and run until Wed, 25 Nov. We will ALSO have a 30km/h speed restriction in place and stop/go traffic management overnight on Monday, 23 November. The team are moving more barriers on the north-bound lanes. Drivers should expect some delays in the evening and early morning between 8pm and 5.30am. Please share if you've got friends and family travelling through. Thanks for your patience :)","3","12","1","https://fbcdn-photos-e-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-0/s130x130/12274376_956301211109320_8536518145920320376_n.jpg?oh=9e10bf5ab07198ab0f5adb1f94bb0f78&oe=56DC0D47&__gda__=1457296993_328835a52d9013a34ff03e606c72a3f9","http://www.facebook.com/196682197071229/posts/956301211109320","post",
"2015-11-24T17:34:51+0000","waikatoexpressway","Deb Crosby","Is the bridge open for use this morning?","0","0","0","","http://www.facebook.com/196682197071229/posts/956301211109320","comment",
"2015-11-18T21:27:10+0000","waikatoexpressway","Kate Monahan Writing Services","I'll be there, getting a bit of colour for the book I'm writing on the history of Waikato Expressway. Sounds like a fun event, and the kids will love riding their bikes along the new highway too!","0","0","0","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCqpurAEks9--5v&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJScqtHt_FbM-XWjVoso_azapK9IOjHH9FXDNwy5zwRmH7See-7GWJqOp39dcGU1ge0UQlrPFljPtmhp-7T0Bht2z1yy3Q7EKVUk-JU-RLF5tBJuvDyqNW3bqOEzGpSU7_oqXPtmUbePJnrj10Ooalv&cfs=1","http://www.facebook.com/885747748153056/posts/956223864450388","post",
"2015-11-18T01:37:19+0000","waikatoexpressway","NZ Transport Agency Waikato BoP","Waikato Expressway Wednesday: Exciting news - here's your chance to check out the Cambridge section of the Expressway before it opens, and win a helicopter ride over it. Diary 15 December 3-8pm for this twilight event, and find out more at www.nzta.govt.nz/cambridge","9","0","0","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCqpurAEks9--5v&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJScqtHt_FbM-XWjVoso_azapK9IOjHH9FXDNwy5zwRmH7See-7GWJqOp39dcGU1ge0UQlrPFljPtmhp-7T0Bht2z1yy3Q7EKVUk-JU-RLF5tBJuvDyqNW3bqOEzGpSU7_oqXPtmUbePJnrj10Ooalv&cfs=1","http://www.facebook.com/652410784776713/posts/955844837821624","post",
"2015-11-17T23:10:03+0000","waikatoexpressway","Waikato Expressway","Want to explore the Cambridge section before it opens to traffic? Join us to celebrate on Tuesday, 15 December at a twilight event 3pm to 8pm. Walk, run, cycle and explore the Cambridge section. The Victoria Road interchange will be transformed into a gala site with food vendors, displays and activities for the kids AND spot prizes. Free parking on the southern side of the interchange (access from Laurent Road). Free buses will be running to take a tour down the section. For more information and the chance to win a helicopter ride down the project have a look at the website here: www.nzta.govt.nz/cambridge","168","25","25","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCqpurAEks9--5v&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJScqtHt_FbM-XWjVoso_azapK9IOjHH9FXDNwy5zwRmH7See-7GWJqOp39dcGU1ge0UQlrPFljPtmhp-7T0Bht2z1yy3Q7EKVUk-JU-RLF5tBJuvDyqNW3bqOEzGpSU7_oqXPtmUbePJnrj10Ooalv&cfs=1","http://www.facebook.com/196682197071229/posts/955788007827307","post",
"2015-11-17T23:16:28+0000","waikatoexpressway","Brendon England","Hmmm and open the next day? Had heard the 16th was the date :P","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-17T23:37:11+0000","waikatoexpressway","Darren Laycock","Karen Laycock","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-17T23:38:24+0000","waikatoexpressway","Lisa Holmes","Debbie","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T00:13:10+0000","waikatoexpressway","Jodie Terry","Dave Terry","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T00:38:17+0000","waikatoexpressway","Peter Schulte","Fantastic news :-)","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T00:39:45+0000","waikatoexpressway","Danielle Ashley Claridge","Kelly Claridge","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T00:43:24+0000","waikatoexpressway","Ruth Watson","Patricia Herbert","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T01:21:49+0000","waikatoexpressway","Kees Zegwaard","Absolute great!","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T01:52:08+0000","waikatoexpressway","Adam Reinsfield","Sooz Susan Reinsfield","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T01:52:48+0000","waikatoexpressway","Aaron Woodcock","Velocette Callan pity you won't be up here then :-(","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T01:59:53+0000","waikatoexpressway","Christopher O'Brien","Kelsey O'Brien Bridget O'Brien want to have a look?","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T03:19:02+0000","waikatoexpressway","Robyn Graves","Ewen Graves","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T07:07:56+0000","waikatoexpressway","Laura Simpson","There you go Gordon Searle....thats your goal to get better by the 15th of next month so you & Mum can go for a blat on your bikes....you could even race the Grandkids! =)","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T07:08:03+0000","waikatoexpressway","Jodi Johnston","Pity that it is on a weekday. I was rather keen on coming down from Auckland and seeing the new road","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T07:10:44+0000","waikatoexpressway","Greg Wallace","Lucas, Jeremy!!! Roads!!","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T07:16:22+0000","waikatoexpressway","Robbie McGregor","Trish Bullard Rex Bullard","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T08:03:40+0000","waikatoexpressway","Tracy Marshall","Joanne Coston","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T08:03:47+0000","waikatoexpressway","Michael RedMan Lennon","The day i dont have to drive through cambridge is going to be a goood day!","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T08:26:11+0000","waikatoexpressway","Linda Rohrbeck","Pam Rippey lets go","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T08:49:53+0000","waikatoexpressway","Jody Anderson","Tania Hogg 😊","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
"2015-11-18T18:40:04+0000","waikatoexpressway","Jessica Roy","Daniel Anderson","0","0","0","","http://www.facebook.com/196682197071229/posts/955788007827307","comment",
